Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"11","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"8","FIXED_PRICE","GBP",4.0,,,,"2",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",12.7,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"11","FIXED_PRICE","GBP",3.5,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",4.7,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.6,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",15.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=73 mm x 100 mm,,"22","FIXED_PRICE","GBP",2.4,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"286682142502",CAUTION CHICKENS STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=73 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"205","FIXED_PRICE","GBP",2.3,,,2.3,"0","","","Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New","","","","","","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"54","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"23","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"10","FIXED_PRICE","GBP",4.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"10","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",12.7,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"10","FIXED_PRICE","GBP",3.5,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"10","FIXED_PRICE","GBP",4.7,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.6,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",15.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Standard sticker|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",2.3,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112004",BUILDING MATERIALS RECYCLING STICKER/SIGN CHOOSE SIZE STANDARD OR GLASS,Type of sticker=Inside glass outside viewing|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Other Public Safety Equipment","36347","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"169","FIXED_PRICE","GBP",2.2,,,2.2,"0","","","Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"21","FIXED_PRICE","GBP",2.6,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"22","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"10","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"7","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",13.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=106 mm x 145 mm,,"10","FIXED_PRICE","GBP",3.6,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=150 mm x 204 mm,,"11","FIXED_PRICE","GBP",4.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",4.9,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=250 mm x 340 mm,,"11","FIXED_PRICE","GBP",10.8,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",15.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Standard sticker|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",2.2,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112006",MOTORISED CRAFT PROHIBITED CHOOSE SIZE STANDARD/GLASS STICKER,Type of sticker=Inside glass outside viewing|Size=72 mm x 100 mm,,"22","FIXED_PRICE","GBP",3.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112009",CAUTION STRONG MAGNETIC FIELD STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker;Inside glass outside viewing|Size=72 mm x 100 mm;106 mm x 145 mm;150 mm x 204 mm;200 mm x 272 mm;250 mm x 340 mm;300 mm x 407 mm,,"172","FIXED_PRICE","GBP",2.2,,,2.2,"0","","","Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New","","","","","","UK","","Does not apply",""
"277244112009",CAUTION STRONG MAGNETIC FIELD STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=106 mm x 145 mm,,"22","FIXED_PRICE","GBP",2.6,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112009",CAUTION STRONG MAGNETIC FIELD STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=150 mm x 204 mm,,"22","FIXED_PRICE","GBP",3.4,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112009",CAUTION STRONG MAGNETIC FIELD STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=200 mm x 272 mm,,"11","FIXED_PRICE","GBP",3.9,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112009",CAUTION STRONG MAGNETIC FIELD STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=250 mm x 340 mm,,"7","FIXED_PRICE","GBP",9.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
"277244112009",CAUTION STRONG MAGNETIC FIELD STICKER SIGN CHOOSE SIZE STANDARD OR GLASS STICKER,Type of sticker=Standard sticker|Size=300 mm x 407 mm,,"11","FIXED_PRICE","GBP",13.0,,,,"0",,,"Jun-30-25 16:12:28 PDT","Mar-31-26 16:12:28 PDT","Safety Signs & Placards","183898","","","New",,,,,"","UK","","Does not apply",""
